# author: Mathias Hauser (mathias.hauser@env.ethz.ch)
# script: warming_levels.py
# executed: 2021-01-19 18:06:07
# reference years: 1850 to 1900
# NOTE: may include simulations starting after 1850!
model, ensemble, exp, warming_level, start_year, end_year
HadGEM2-ES, r1i1p1, rcp45, 0.61, 1991, 2010
HadGEM2-ES, r2i1p1, rcp45, 0.61, 1994, 2013
HadGEM2-ES, r3i1p1, rcp45, 0.61, 1991, 2010
HadGEM2-ES, r4i1p1, rcp45, 0.61, 1989, 2008
IPSL-CM5A-LR, r1i1p1, rcp45, 0.61, 1971, 1990
IPSL-CM5A-LR, r2i1p1, rcp45, 0.61, 1971, 1990
IPSL-CM5A-LR, r3i1p1, rcp45, 0.61, 1970, 1989
IPSL-CM5A-LR, r4i1p1, rcp45, 0.61, 1966, 1985
IPSL-CM5A-MR, r1i1p1, rcp45, 0.61, 1976, 1995
IPSL-CM5B-LR, r1i1p1, rcp45, 0.61, 1966, 1985
MIROC5, r1i1p1, rcp45, 0.61, 1991, 2010
MIROC5, r2i1p1, rcp45, 0.61, 1990, 2009
MIROC5, r3i1p1, rcp45, 0.61, 1988, 2007
MPI-ESM-LR, r1i1p1, rcp45, 0.61, 1970, 1989
MPI-ESM-LR, r2i1p1, rcp45, 0.61, 1970, 1989
MPI-ESM-LR, r3i1p1, rcp45, 0.61, 1976, 1995
MPI-ESM-MR, r1i1p1, rcp45, 0.61, 1977, 1996
MPI-ESM-MR, r2i1p1, rcp45, 0.61, 1977, 1996
MPI-ESM-MR, r3i1p1, rcp45, 0.61, 1976, 1995
MRI-CGCM3, r1i1p1, rcp45, 0.61, 2000, 2019
NorESM1-ME, r1i1p1, rcp45, 0.61, 1990, 2009
NorESM1-M, r1i1p1, rcp45, 0.61, 1989, 2008
bcc-csm1-1-m, r1i1p1, rcp45, 0.61, 1970, 1989
bcc-csm1-1, r1i1p1, rcp45, 0.61, 1974, 1993
inmcm4, r1i1p1, rcp45, 0.61, 1988, 2007
CCSM4, r1i1p1, rcp60, 0.61, 1969, 1988
CCSM4, r2i1p1, rcp60, 0.61, 1970, 1989
CCSM4, r3i1p1, rcp60, 0.61, 1970, 1989
CCSM4, r4i1p1, rcp60, 0.61, 1969, 1988
CCSM4, r5i1p1, rcp60, 0.61, 1970, 1989
CCSM4, r6i1p1, rcp60, 0.61, 1969, 1988
CESM1-CAM5, r1i1p1, rcp60, 0.61, 1990, 2009
CESM1-CAM5, r2i1p1, rcp60, 0.61, 1992, 2011
CESM1-CAM5, r3i1p1, rcp60, 0.61, 1987, 2006
CSIRO-Mk3-6-0, r1i1p1, rcp60, 0.61, 1992, 2011
CSIRO-Mk3-6-0, r2i1p1, rcp60, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r3i1p1, rcp60, 0.61, 1987, 2006
CSIRO-Mk3-6-0, r4i1p1, rcp60, 0.61, 1996, 2015
CSIRO-Mk3-6-0, r5i1p1, rcp60, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r6i1p1, rcp60, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r7i1p1, rcp60, 0.61, 1992, 2011
CSIRO-Mk3-6-0, r8i1p1, rcp60, 0.61, 1992, 2011
CSIRO-Mk3-6-0, r9i1p1, rcp60, 0.61, 1994, 2013
CSIRO-Mk3-6-0, r10i1p1, rcp60, 0.61, 1991, 2010
FIO-ESM, r1i1p1, rcp60, 0.61, 1976, 1995
FIO-ESM, r2i1p1, rcp60, 0.61, 1976, 1995
FIO-ESM, r3i1p1, rcp60, 0.61, 1972, 1991
GFDL-CM3, r1i1p1, rcp60, 0.61, 1992, 2011
GFDL-ESM2G, r1i1p1, rcp60, 0.61, 1984, 2003
GFDL-ESM2M, r1i1p1, rcp60, 0.61, 1985, 2004
GISS-E2-H, r1i1p1, rcp60, 0.61, 1969, 1988
GISS-E2-H, r1i1p2, rcp60, 0.61, 1979, 1998
GISS-E2-H, r1i1p3, rcp60, 0.61, 1971, 1990
GISS-E2-R, r1i1p1, rcp60, 0.61, 1987, 2006
GISS-E2-R, r1i1p2, rcp60, 0.61, 1991, 2010
GISS-E2-R, r1i1p3, rcp60, 0.61, 1986, 2005
HadGEM2-AO, r1i1p1, rcp60, 0.61, 1987, 2006
HadGEM2-ES, r1i1p1, rcp60, 0.61, 1991, 2010
HadGEM2-ES, r2i1p1, rcp60, 0.61, 1994, 2013
HadGEM2-ES, r3i1p1, rcp60, 0.61, 1990, 2009
HadGEM2-ES, r4i1p1, rcp60, 0.61, 1989, 2008
IPSL-CM5A-LR, r1i1p1, rcp60, 0.61, 1971, 1990
IPSL-CM5A-MR, r1i1p1, rcp60, 0.61, 1976, 1995
MIROC5, r1i1p1, rcp60, 0.61, 1991, 2010
MIROC5, r2i1p1, rcp60, 0.61, 1990, 2009
MIROC5, r3i1p1, rcp60, 0.61, 1988, 2007
MRI-CGCM3, r1i1p1, rcp60, 0.61, 2000, 2019
NorESM1-ME, r1i1p1, rcp60, 0.61, 1990, 2009
NorESM1-M, r1i1p1, rcp60, 0.61, 1989, 2008
bcc-csm1-1-m, r1i1p1, rcp60, 0.61, 1970, 1989
bcc-csm1-1, r1i1p1, rcp60, 0.61, 1974, 1993
ACCESS1-0, r1i1p1, rcp85, 0.61, 1989, 2008
ACCESS1-3, r1i1p1, rcp85, 0.61, 1995, 2014
BNU-ESM, r1i1p1, rcp85, 0.61, 1968, 1987
CCSM4, r1i1p1, rcp85, 0.61, 1969, 1988
CCSM4, r2i1p1, rcp85, 0.61, 1970, 1989
CCSM4, r3i1p1, rcp85, 0.61, 1970, 1989
CCSM4, r4i1p1, rcp85, 0.61, 1969, 1988
CCSM4, r5i1p1, rcp85, 0.61, 1970, 1989
CCSM4, r6i1p1, rcp85, 0.61, 1969, 1988
CESM1-BGC, r1i1p1, rcp85, 0.61, 1971, 1990
CESM1-CAM5, r1i1p1, rcp85, 0.61, 1990, 2009
CESM1-CAM5, r2i1p1, rcp85, 0.61, 1992, 2011
CESM1-CAM5, r3i1p1, rcp85, 0.61, 1987, 2006
CMCC-CESM, r1i1p1, rcp85, 0.61, 1999, 2018
CMCC-CMS, r1i1p1, rcp85, 0.61, 1991, 2010
CMCC-CM, r1i1p1, rcp85, 0.61, 1987, 2006
CNRM-CM5, r1i1p1, rcp85, 0.61, 1986, 2005
CNRM-CM5, r2i1p1, rcp85, 0.61, 1988, 2007
CNRM-CM5, r4i1p1, rcp85, 0.61, 1980, 1999
CNRM-CM5, r6i1p1, rcp85, 0.61, 1983, 2002
CNRM-CM5, r10i1p1, rcp85, 0.61, 1983, 2002
CSIRO-Mk3-6-0, r1i1p1, rcp85, 0.61, 1992, 2011
CSIRO-Mk3-6-0, r2i1p1, rcp85, 0.61, 1994, 2013
CSIRO-Mk3-6-0, r3i1p1, rcp85, 0.61, 1987, 2006
CSIRO-Mk3-6-0, r4i1p1, rcp85, 0.61, 1996, 2015
CSIRO-Mk3-6-0, r5i1p1, rcp85, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r6i1p1, rcp85, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r7i1p1, rcp85, 0.61, 1992, 2011
CSIRO-Mk3-6-0, r8i1p1, rcp85, 0.61, 1992, 2011
CSIRO-Mk3-6-0, r9i1p1, rcp85, 0.61, 1994, 2013
CSIRO-Mk3-6-0, r10i1p1, rcp85, 0.61, 1991, 2010
CanESM2, r1i1p1, rcp85, 0.61, 1980, 1999
CanESM2, r2i1p1, rcp85, 0.61, 1982, 2001
CanESM2, r3i1p1, rcp85, 0.61, 1983, 2002
CanESM2, r4i1p1, rcp85, 0.61, 1982, 2001
CanESM2, r5i1p1, rcp85, 0.61, 1983, 2002
EC-EARTH, r1i1p1, rcp85, 0.61, 1972, 1991
EC-EARTH, r2i1p1, rcp85, 0.61, 1963, 1982
EC-EARTH, r5i1p1, rcp85, 0.61, 1964, 1983
EC-EARTH, r6i1p1, rcp85, 0.61, 1976, 1995
EC-EARTH, r8i1p1, rcp85, 0.61, 1968, 1987
EC-EARTH, r9i1p1, rcp85, 0.61, 1971, 1990
EC-EARTH, r12i1p1, rcp85, 0.61, 1970, 1989
FGOALS-g2, r1i1p1, rcp85, 0.61, 1987, 2006
FGOALS-s2, r3i1p1, rcp85, 0.61, 1944, 1963
FIO-ESM, r1i1p1, rcp85, 0.61, 1976, 1995
FIO-ESM, r2i1p1, rcp85, 0.61, 1976, 1995
FIO-ESM, r3i1p1, rcp85, 0.61, 1972, 1991
GFDL-CM3, r1i1p1, rcp85, 0.61, 1992, 2011
GFDL-ESM2G, r1i1p1, rcp85, 0.61, 1984, 2003
GFDL-ESM2M, r1i1p1, rcp85, 0.61, 1985, 2004
GISS-E2-H-CC, r1i1p1, rcp85, 0.61, 1966, 1985
GISS-E2-H, r1i1p1, rcp85, 0.61, 1969, 1988
GISS-E2-H, r1i1p2, rcp85, 0.61, 1979, 1998
GISS-E2-H, r1i1p3, rcp85, 0.61, 1971, 1990
GISS-E2-H, r2i1p1, rcp85, 0.61, 1971, 1990
GISS-E2-H, r2i1p3, rcp85, 0.61, 1965, 1984
GISS-E2-R-CC, r1i1p1, rcp85, 0.61, 1983, 2002
GISS-E2-R, r1i1p1, rcp85, 0.61, 1987, 2006
GISS-E2-R, r1i1p2, rcp85, 0.61, 1990, 2009
GISS-E2-R, r1i1p3, rcp85, 0.61, 1986, 2005
GISS-E2-R, r2i1p1, rcp85, 0.61, 1983, 2002
GISS-E2-R, r2i1p3, rcp85, 0.61, 1981, 2000
HadGEM2-AO, r1i1p1, rcp85, 0.61, 1987, 2006
HadGEM2-CC, r1i1p1, rcp85, 0.61, 1998, 2017
HadGEM2-ES, r1i1p1, rcp85, 0.61, 1991, 2010
HadGEM2-ES, r2i1p1, rcp85, 0.61, 1993, 2012
HadGEM2-ES, r3i1p1, rcp85, 0.61, 1990, 2009
HadGEM2-ES, r4i1p1, rcp85, 0.61, 1989, 2008
IPSL-CM5A-LR, r1i1p1, rcp85, 0.61, 1971, 1990
IPSL-CM5A-LR, r2i1p1, rcp85, 0.61, 1971, 1990
IPSL-CM5A-LR, r3i1p1, rcp85, 0.61, 1970, 1989
IPSL-CM5A-LR, r4i1p1, rcp85, 0.61, 1966, 1985
IPSL-CM5A-MR, r1i1p1, rcp85, 0.61, 1976, 1995
IPSL-CM5B-LR, r1i1p1, rcp85, 0.61, 1966, 1985
MIROC5, r1i1p1, rcp85, 0.61, 1991, 2010
MIROC5, r2i1p1, rcp85, 0.61, 1990, 2009
MIROC5, r3i1p1, rcp85, 0.61, 1988, 2007
MPI-ESM-LR, r1i1p1, rcp85, 0.61, 1970, 1989
MPI-ESM-LR, r2i1p1, rcp85, 0.61, 1970, 1989
MPI-ESM-LR, r3i1p1, rcp85, 0.61, 1976, 1995
MPI-ESM-MR, r1i1p1, rcp85, 0.61, 1977, 1996
MRI-CGCM3, r1i1p1, rcp85, 0.61, 2000, 2019
MRI-ESM1, r1i1p1, rcp85, 0.61, 1993, 2012
NorESM1-ME, r1i1p1, rcp85, 0.61, 1990, 2009
NorESM1-M, r1i1p1, rcp85, 0.61, 1989, 2008
bcc-csm1-1-m, r1i1p1, rcp85, 0.61, 1970, 1989
bcc-csm1-1, r1i1p1, rcp85, 0.61, 1974, 1993
inmcm4, r1i1p1, rcp85, 0.61, 1987, 2006
